cnpj;optante_simples;optante_simei
24949605000191;TRUE;TRUE
25011083000145;TRUE;TRUE
25117534000123;TRUE;FALSE
25127323000171;FALSE;FALSE
25142603000159;TRUE;TRUE
25209357000105;TRUE;TRUE
25222838000150;FALSE;FALSE
25223682000122;TRUE;TRUE
25261141000199;TRUE;TRUE
25424679000177;FALSE;FALSE
26011181000145;TRUE;TRUE
26035957000167;TRUE;TRUE
26036461000108;TRUE;TRUE
26121927000173;TRUE;TRUE
26123981000158;TRUE;TRUE
26195899000139;TRUE;TRUE
26206731000181;TRUE;TRUE
26371547000197;TRUE;TRUE
26381998000105;FALSE;FALSE
26402469000140;TRUE;TRUE
26518072000119;TRUE;TRUE
26533830000178;TRUE;TRUE
26679003000197;TRUE;FALSE
26687785000106;TRUE;TRUE
26769476000185;TRUE;TRUE
26787955000124;TRUE;TRUE
26840527000118;TRUE;TRUE
26905662000102;TRUE;FALSE
26924165000143;TRUE;FALSE
26969126000162;FALSE;FALSE
26987207000195;TRUE;TRUE
26987849000194;TRUE;TRUE
26993875000125;TRUE;TRUE
27048383000124;FALSE;FALSE
27145734000115;TRUE;TRUE
27182920000124;TRUE;TRUE
27225402000140;TRUE;FALSE
27242010000190;TRUE;FALSE
27403098000184;TRUE;FALSE
27512116000166;FALSE;FALSE
27552476000191;TRUE;TRUE
27579188000120;TRUE;TRUE
27672560000149;TRUE;FALSE
27701564001180;FALSE;FALSE
27718905000158;TRUE;TRUE
27740062000196;TRUE;TRUE
27743123000179;TRUE;TRUE
27846686000192;TRUE;TRUE
27882334000192;FALSE;FALSE
27999387000198;TRUE;TRUE
28054888000164;TRUE;FALSE
28074310000170;TRUE;TRUE
28179636000161;FALSE;FALSE
28195932000156;TRUE;TRUE
28242471000125;TRUE;FALSE
28367565000120;TRUE;FALSE
28389016000157;FALSE;FALSE
28430537000100;TRUE;TRUE
28473520000130;TRUE;TRUE
28505144000119;TRUE;TRUE
28542463000102;TRUE;TRUE
28607110000135;TRUE;TRUE
28649056000190;TRUE;TRUE
28678636000106;TRUE;FALSE
28780796000161;TRUE;TRUE
28826378000168;FALSE;FALSE
28856000000107;TRUE;FALSE
28892018000164;TRUE;TRUE
28961608000100;TRUE;TRUE
28964715000345;;
28983602000125;TRUE;TRUE
29016214000138;TRUE;FALSE
29305956000183;TRUE;FALSE
29349014000105;FALSE;FALSE
29563676000175;TRUE;TRUE
29589077000120;TRUE;TRUE
29597048000100;TRUE;TRUE
29642663000191;TRUE;TRUE
29664975000104;TRUE;FALSE
29691031000118;TRUE;TRUE
29745030000109;TRUE;TRUE
29786512000107;TRUE;FALSE
29794813000182;TRUE;FALSE
29872417000126;TRUE;FALSE
29911230000194;TRUE;FALSE
29914701000118;TRUE;TRUE
29921771000101;TRUE;TRUE
29967522000149;FALSE;FALSE
29995344000160;TRUE;TRUE
30016297000144;TRUE;TRUE
30024489000100;TRUE;FALSE
30044368000112;TRUE;TRUE
30051579000182;FALSE;FALSE
30055777000114;TRUE;TRUE
30059929000157;TRUE;FALSE
30213493000109;FALSE;FALSE
30226440000122;TRUE;TRUE
30254053000108;TRUE;FALSE
30258656000170;TRUE;TRUE
30299992000160;TRUE;TRUE
30300746000181;TRUE;TRUE
30329024000150;TRUE;TRUE
30333713000138;TRUE;TRUE
30387169000107;TRUE;TRUE
30401257000116;TRUE;FALSE
30428827000161;FALSE;FALSE
30431064000108;TRUE;FALSE
30455606000182;TRUE;TRUE
30592556000185;TRUE;TRUE
30601848000137;TRUE;TRUE
30604678000144;TRUE;TRUE
30645344000119;TRUE;TRUE
30716752000114;TRUE;TRUE
30741229000148;TRUE;FALSE
30778152000180;TRUE;TRUE
30936625000120;TRUE;TRUE
30990643000190;TRUE;TRUE
30993310000115;TRUE;TRUE
31010090000125;TRUE;TRUE
31027906000123;FALSE;FALSE
31051712000163;TRUE;TRUE
31069869000116;TRUE;TRUE
31075458000133;TRUE;TRUE
31134906000122;TRUE;FALSE
31239415000146;TRUE;TRUE
31244276000149;TRUE;TRUE
31263483000140;TRUE;FALSE
31345255000110;TRUE;TRUE
31354310000138;TRUE;TRUE
31385923000132;TRUE;FALSE
31486060000190;TRUE;TRUE
31553627000101;FALSE;FALSE
31576380000130;TRUE;TRUE
31608553000155;TRUE;FALSE
31731108000188;TRUE;TRUE
31750336000103;TRUE;TRUE
31766670000147;TRUE;TRUE
31839476000144;TRUE;TRUE
31853016000170;TRUE;TRUE
31861385000105;TRUE;FALSE
31902324000149;TRUE;TRUE
31978867000140;TRUE;TRUE
32019225000186;TRUE;FALSE
32033280000120;TRUE;TRUE
32065728000198;TRUE;FALSE
32168005000114;TRUE;FALSE
32211313000185;TRUE;TRUE
32237787000104;TRUE;FALSE
32242402000199;TRUE;TRUE
32333511000111;TRUE;FALSE
32335233000131;TRUE;TRUE
32388885000134;TRUE;TRUE
32396238000174;TRUE;FALSE
32446535000187;FALSE;FALSE
32604335000105;TRUE;FALSE
32663110000120;TRUE;TRUE
32684692000120;TRUE;TRUE
32700247000107;FALSE;FALSE
32755649000109;TRUE;TRUE
32785497000197;FALSE;FALSE
32966215000158;TRUE;TRUE
33041260065290;FALSE;FALSE
33111246000190;FALSE;FALSE
33128093000193;TRUE;FALSE
33200049000147;FALSE;FALSE
33226569000129;TRUE;TRUE
33231789000140;TRUE;TRUE
33239812000143;TRUE;TRUE
33256163000199;TRUE;TRUE
33266135000152;TRUE;TRUE
33276869000112;TRUE;TRUE
33299271000149;TRUE;FALSE
33310994000100;TRUE;FALSE
33318839000121;FALSE;FALSE
33319820000108;TRUE;TRUE
33386210000119;FALSE;FALSE
33391551000182;TRUE;TRUE
33399617000180;TRUE;FALSE
33425643000136;TRUE;TRUE
33427327000101;TRUE;TRUE
33427862000154;TRUE;TRUE
33473195000146;TRUE;TRUE
33492834000110;TRUE;FALSE
33503898000170;TRUE;TRUE
33546147000130;TRUE;TRUE
33562900000181;TRUE;TRUE
33658632000104;TRUE;TRUE
33668917000118;TRUE;TRUE
33669501000114;TRUE;TRUE
33680846000250;;
33724625000155;TRUE;FALSE
33734570000164;TRUE;TRUE
33735863000166;TRUE;FALSE
33763229000137;TRUE;FALSE
33838222000137;TRUE;FALSE
33855708000183;TRUE;TRUE
33861525000170;FALSE;FALSE
33946782000105;TRUE;TRUE
33965300000164;FALSE;FALSE
33976233000183;TRUE;TRUE
34028316244169;FALSE;FALSE
34038767000121;TRUE;FALSE
34054459000190;FALSE;FALSE
34055747000169;TRUE;TRUE
34102854000109;TRUE;FALSE
34151195000192;TRUE;TRUE
34231240000119;TRUE;TRUE
34296239000172;TRUE;FALSE
34378603000143;TRUE;TRUE
34428718000103;TRUE;TRUE
34493846000122;TRUE;TRUE
34513294000177;TRUE;TRUE
34628136000162;TRUE;TRUE
34634031000116;TRUE;TRUE
34655917000146;TRUE;TRUE
34673659000120;TRUE;TRUE
34766494000131;TRUE;TRUE
34805138000180;FALSE;FALSE
34818863000192;TRUE;TRUE
34821120000171;TRUE;TRUE
34843147000165;TRUE;TRUE
34887613000104;TRUE;FALSE
34899621000170;TRUE;TRUE
34901945000104;TRUE;FALSE
34923505000140;TRUE;TRUE
34974241000153;TRUE;FALSE
34996143000117;TRUE;TRUE
34997240000124;TRUE;TRUE
34997853000161;TRUE;TRUE
35058263000136;TRUE;TRUE
35058794000129;TRUE;TRUE
35059999000129;FALSE;FALSE
35086353000130;TRUE;TRUE
35100319000173;TRUE;TRUE
35149200000195;TRUE;TRUE
35155843000141;TRUE;FALSE
35169370000131;TRUE;FALSE
35237264000148;TRUE;TRUE
35326608000195;TRUE;TRUE
35384274000106;TRUE;TRUE
35441543000129;TRUE;TRUE
35449698000101;TRUE;TRUE
35493695000175;TRUE;TRUE
35515232000167;FALSE;FALSE
35615296000130;TRUE;FALSE
35617404000103;TRUE;TRUE
35646923000108;TRUE;FALSE
35775027000130;TRUE;FALSE
35776024000111;TRUE;FALSE
35786382000105;FALSE;FALSE
35798698000117;TRUE;TRUE
35844987000105;FALSE;FALSE
35849358000178;TRUE;FALSE
35849773000121;TRUE;TRUE
35860628000141;TRUE;TRUE
35878969000144;TRUE;FALSE
35911846000168;TRUE;FALSE
35914706000143;TRUE;TRUE
35926672000107;FALSE;FALSE
35958093000146;TRUE;TRUE
35959955000155;TRUE;TRUE
35975882000195;TRUE;TRUE
36099015000104;TRUE;TRUE
36105182000102;TRUE;TRUE
36146166000168;FALSE;FALSE
36150831000197;TRUE;TRUE
36159739000198;FALSE;FALSE
36162705000152;TRUE;TRUE
36257710000149;TRUE;TRUE
36325815000198;TRUE;TRUE
36326358000156;FALSE;FALSE
36330205000182;TRUE;TRUE
36440006000127;TRUE;FALSE
36488257000181;TRUE;TRUE
36525284000187;TRUE;TRUE
36535768000107;TRUE;TRUE
36560888000164;TRUE;FALSE
36561616000189;;
36582069000118;TRUE;TRUE
36585328000164;TRUE;TRUE
36594180000124;TRUE;FALSE
36608562000160;FALSE;FALSE
36624296000169;TRUE;FALSE
36706078000173;TRUE;FALSE
36709229000147;TRUE;FALSE
36720011000193;TRUE;TRUE
36749983000100;TRUE;TRUE
36754884000117;TRUE;TRUE
36767790000182;TRUE;TRUE
36776783000147;FALSE;FALSE
36777491000129;TRUE;TRUE
36818891000135;TRUE;TRUE
36839548000177;TRUE;TRUE
36841098000157;TRUE;TRUE
36849059000104;TRUE;TRUE
36862752000109;TRUE;TRUE
36867091000104;TRUE;FALSE
36870866000109;TRUE;TRUE
36894264000183;TRUE;TRUE
36903242000132;TRUE;TRUE
36986041000146;TRUE;TRUE
36987090000101;TRUE;FALSE
36993174000140;TRUE;TRUE
37082194000121;TRUE;TRUE
37106920000107;TRUE;FALSE
37111756000118;TRUE;TRUE
37169402000124;TRUE;TRUE
37171847000149;TRUE;TRUE
37174836000112;FALSE;FALSE
37247149000180;TRUE;TRUE
37265930000187;TRUE;TRUE
37281118000145;TRUE;TRUE
37297800000126;TRUE;TRUE
37304840000158;TRUE;TRUE
37310569000163;TRUE;FALSE
37312352000192;TRUE;FALSE
37341621000149;TRUE;TRUE
37358031000129;TRUE;TRUE
37402828000186;TRUE;TRUE
37433571000120;TRUE;TRUE
37456499000156;TRUE;TRUE
37476731000118;TRUE;TRUE
37591521000170;TRUE;TRUE
37600815000111;TRUE;TRUE
37602271000127;TRUE;TRUE
37603185000139;TRUE;TRUE
37639411000131;TRUE;TRUE
37639563000134;TRUE;TRUE
37654155000151;TRUE;TRUE
37673049000115;TRUE;TRUE
37695968000190;TRUE;TRUE
37714113000169;TRUE;TRUE
37716634000155;TRUE;TRUE
37722926000109;TRUE;TRUE
37724867000108;TRUE;TRUE
37774714000167;TRUE;FALSE
37775548000113;TRUE;TRUE
37778063000183;TRUE;TRUE
37780849000135;;
37817803000143;TRUE;TRUE
37824233000119;TRUE;TRUE
37878301000122;TRUE;FALSE
37886310000165;TRUE;TRUE
37892782000120;TRUE;FALSE
37912769000196;TRUE;FALSE
37913849000166;TRUE;TRUE
37921826000101;TRUE;FALSE
37946751000105;TRUE;TRUE
37947599000185;TRUE;TRUE
37984152000186;TRUE;TRUE
38018234000139;TRUE;TRUE
38023928000164;TRUE;FALSE
38051830000110;TRUE;TRUE
38065109000180;TRUE;TRUE
38134744000171;TRUE;TRUE
38162925000101;TRUE;TRUE
38259366000152;TRUE;FALSE
38329092000120;TRUE;TRUE
38350660000175;TRUE;TRUE
38386163000127;TRUE;TRUE
38409138000111;TRUE;FALSE
38420041000100;TRUE;TRUE
38431083000146;TRUE;TRUE
38461506000170;;
38499887000187;TRUE;TRUE
38501001000192;TRUE;TRUE
38592461000173;TRUE;TRUE
38650734000199;TRUE;TRUE
38823181000129;TRUE;TRUE
38948237000171;TRUE;FALSE
38973011000120;TRUE;FALSE
39307560000129;TRUE;FALSE
39322187000185;TRUE;TRUE
39333199000105;TRUE;TRUE
39363170000176;TRUE;FALSE
39394375000119;TRUE;TRUE
39448937000160;TRUE;FALSE
39473928000129;TRUE;TRUE
39489661000168;TRUE;FALSE
39511293000107;TRUE;TRUE
39532199000134;TRUE;TRUE
39562169000170;TRUE;TRUE
39573160000165;;
39598036000154;TRUE;TRUE
39611887000190;TRUE;TRUE
39637239000102;TRUE;TRUE
39663850000105;TRUE;TRUE
39708972000170;TRUE;TRUE
39711818000158;TRUE;TRUE
39718091000211;;
39747966000122;TRUE;TRUE
39754747000170;TRUE;FALSE
39813707000152;TRUE;FALSE
39872712000136;TRUE;TRUE
39877878000145;TRUE;TRUE
39884508000135;TRUE;TRUE
39899052000187;TRUE;TRUE
39932823000190;TRUE;TRUE
39949172000141;TRUE;TRUE
39956985000169;TRUE;FALSE
39960040000110;TRUE;TRUE
39990465000172;TRUE;TRUE
40007201000135;TRUE;TRUE
40045936000153;TRUE;TRUE
40064176000121;TRUE;TRUE
40120161000133;TRUE;FALSE
40128255000159;TRUE;TRUE
40132723000169;TRUE;FALSE
40140739000113;TRUE;TRUE
40145541000122;TRUE;TRUE
40147963000137;TRUE;TRUE
40150428000135;TRUE;TRUE
40153499000191;;
40201002000163;TRUE;TRUE
40211960000115;TRUE;TRUE
40216217000158;TRUE;TRUE
40221482000124;TRUE;FALSE
40236274000107;TRUE;TRUE
40241148000132;TRUE;TRUE
40243518000170;TRUE;TRUE
40266049000105;TRUE;TRUE
40269711000180;TRUE;TRUE
40279436000186;TRUE;FALSE
40279884000180;TRUE;FALSE
40289378000171;FALSE;FALSE
40292015000195;TRUE;TRUE
40326094000108;TRUE;TRUE
40348125000121;TRUE;TRUE
40352587000112;TRUE;TRUE
40390224000171;TRUE;TRUE
40426561000171;FALSE;FALSE
40441076000177;TRUE;TRUE
40463241000191;TRUE;TRUE
40469203000146;TRUE;FALSE
40476917000181;TRUE;FALSE
40514726000167;TRUE;TRUE
40532530000103;TRUE;TRUE
40541452000103;TRUE;TRUE
40549832000186;TRUE;TRUE
40560258000167;TRUE;TRUE
40566285000147;TRUE;FALSE
40571039000183;TRUE;FALSE
40576008000115;TRUE;TRUE
40599834000180;FALSE;FALSE
40605833000109;;
40613942000160;TRUE;TRUE
40634653000147;TRUE;TRUE
40646346000186;TRUE;TRUE
40667221000132;TRUE;TRUE
40701803000198;TRUE;TRUE
40719472000113;TRUE;TRUE
40734443000120;TRUE;TRUE
40782530000153;TRUE;TRUE
40803982000174;TRUE;TRUE
40809851000102;TRUE;TRUE
40873816000144;TRUE;TRUE
40893940000171;;
40923940000177;TRUE;TRUE
40937247000153;TRUE;TRUE
40967954000192;TRUE;TRUE
41017060000102;TRUE;TRUE
41036270000130;TRUE;TRUE
41073125000129;TRUE;TRUE
41086499000189;TRUE;TRUE
41087448000171;TRUE;TRUE
41129368000131;TRUE;TRUE
41178928000148;TRUE;TRUE
41223253000101;TRUE;TRUE
41229944000112;TRUE;TRUE
41247233000170;TRUE;TRUE
41303468000132;TRUE;TRUE
41353783000174;TRUE;FALSE
41389979000119;TRUE;TRUE
41402253000179;TRUE;FALSE
41421501000129;TRUE;FALSE
41422927000105;;
41431332000108;TRUE;TRUE
41495781000110;TRUE;FALSE
41508042000115;TRUE;FALSE
41515596000140;TRUE;FALSE
41536776000108;TRUE;TRUE
41571193000118;TRUE;FALSE
41631046000196;TRUE;FALSE
41633369000119;TRUE;TRUE
41633591000111;TRUE;TRUE
41653963000171;TRUE;TRUE
41677580000133;TRUE;TRUE
41709027000135;TRUE;TRUE
41753787000140;;
41762925000238;;
41782445000158;TRUE;TRUE
41793797000109;TRUE;TRUE
41847850000107;TRUE;TRUE
41861769000181;TRUE;TRUE
41865799000166;TRUE;TRUE
41893654000179;;
41904092000111;;
41904643000147;TRUE;TRUE
41909005000119;TRUE;TRUE
41914920000100;TRUE;FALSE
41942266000130;TRUE;TRUE
41988880000133;TRUE;TRUE
42000739000143;TRUE;TRUE
42019867000139;TRUE;FALSE
42030887000100;;
42036303000104;TRUE;TRUE
42039419000105;TRUE;TRUE
42039585000101;TRUE;TRUE
42056419000105;TRUE;FALSE
42069780000176;TRUE;TRUE
42090697000189;TRUE;TRUE
42092309000107;TRUE;FALSE
42108330000145;TRUE;TRUE
42111339000105;TRUE;TRUE
42118370000178;TRUE;TRUE
42132259000136;TRUE;TRUE
42133212000197;TRUE;TRUE
42156143000137;TRUE;TRUE
42191283000146;TRUE;TRUE
42207781000130;TRUE;TRUE
42208134000142;TRUE;TRUE
42260524000161;TRUE;TRUE
42334803000122;TRUE;TRUE
42343456000102;TRUE;TRUE
42346529000101;TRUE;TRUE
42370207000106;TRUE;TRUE
42376382000100;TRUE;TRUE
42423780000122;FALSE;FALSE
42427514000178;TRUE;FALSE
42444722000185;TRUE;TRUE
42474526000153;TRUE;TRUE
42474921000136;TRUE;TRUE
42549588000187;TRUE;TRUE
42593946000159;TRUE;TRUE
42613433000162;TRUE;TRUE
42637483000180;TRUE;TRUE
42646314000106;TRUE;FALSE
42660562000101;TRUE;FALSE
42709472000168;TRUE;TRUE
42736982000124;TRUE;TRUE
42741805000136;TRUE;TRUE
42756939000120;TRUE;TRUE
42787512000190;TRUE;FALSE
42796723000199;TRUE;TRUE
42803291000104;TRUE;TRUE
42839108000112;TRUE;TRUE
42841935000140;TRUE;FALSE
42849884000101;TRUE;TRUE
42886599000152;TRUE;FALSE
42934350000175;;
42989465000167;TRUE;TRUE
43032431000142;TRUE;TRUE
43038309000183;;
43041066000132;TRUE;TRUE
43042750000139;TRUE;TRUE
43087339000180;TRUE;TRUE
43134833000158;TRUE;TRUE
43187418000162;FALSE;FALSE
43230560000145;TRUE;FALSE
43231129000113;TRUE;FALSE
43241513000105;TRUE;TRUE
43250429000140;TRUE;TRUE
43296260000169;TRUE;FALSE
43359478000115;TRUE;TRUE
43366801000188;TRUE;TRUE
43386638000115;TRUE;FALSE
43403739000157;TRUE;TRUE
43457151000186;TRUE;FALSE
43485314000134;TRUE;TRUE
43510582000169;TRUE;TRUE
43535018000109;TRUE;TRUE
43572168000184;TRUE;TRUE
43599911000190;TRUE;FALSE
43691463000150;TRUE;TRUE
43716064000104;TRUE;FALSE
43719556000145;TRUE;TRUE
43719966000196;TRUE;TRUE
43728754000175;TRUE;TRUE
43731494000197;TRUE;FALSE
43761233000110;TRUE;TRUE
43790075000126;TRUE;TRUE
43864037000170;TRUE;TRUE
43866337000199;TRUE;TRUE
43869035000174;TRUE;TRUE
43904445000109;TRUE;TRUE
43916661000174;TRUE;TRUE
43955925000107;TRUE;TRUE
43972084000138;TRUE;TRUE
43975037000148;TRUE;TRUE
43994427000165;TRUE;TRUE
44044342000189;TRUE;TRUE
44048644000125;TRUE;TRUE
44068186000196;TRUE;TRUE
44080278000191;TRUE;TRUE
44095787000198;TRUE;TRUE
44144636000182;TRUE;TRUE
44163767000107;TRUE;TRUE
44228004000105;;
44230244000136;TRUE;TRUE
44230975000181;TRUE;TRUE
44235119000119;TRUE;TRUE
44256174000195;;
44275932000112;TRUE;TRUE
44286048000183;TRUE;TRUE
44311912000150;TRUE;TRUE
44322768000157;TRUE;TRUE
44339343000150;TRUE;TRUE
44364849000110;TRUE;TRUE
44377446000105;TRUE;TRUE
44416910000125;TRUE;TRUE
44453288000125;TRUE;TRUE
44477584000166;TRUE;TRUE
44478617000192;TRUE;TRUE
44491222000120;TRUE;TRUE
44496845000195;TRUE;TRUE
44500459000120;TRUE;TRUE
44503793000137;TRUE;TRUE
44514058000129;TRUE;TRUE
44576183000163;TRUE;TRUE
44578523000195;TRUE;TRUE
44622904000124;TRUE;FALSE
44630610000144;TRUE;TRUE
44645637000100;TRUE;FALSE
44648008000134;TRUE;TRUE
44654953000149;TRUE;TRUE
44660757000187;;
44726960000109;TRUE;TRUE
44770034000130;TRUE;TRUE
44774526000102;;
44776038000126;TRUE;TRUE
44784942000183;TRUE;FALSE
44845367000181;TRUE;FALSE
44881604000160;TRUE;TRUE
44885342000101;TRUE;TRUE
44926750000164;TRUE;TRUE
44969410000110;TRUE;TRUE
45022333000150;TRUE;FALSE
45024535000130;TRUE;TRUE
45024750000131;TRUE;TRUE
45036050000167;FALSE;FALSE
45045039000163;TRUE;TRUE
45067804000146;TRUE;TRUE
45084729000121;TRUE;TRUE
45120950000198;TRUE;TRUE
45163356000184;TRUE;TRUE
45176217000195;TRUE;TRUE
45272144000135;TRUE;FALSE
45277002000160;TRUE;TRUE
45308660000172;TRUE;TRUE
45311997000139;TRUE;TRUE
45338980000175;TRUE;TRUE
45376295000133;TRUE;FALSE
45414833000137;TRUE;FALSE
45419765000107;;
45450162000160;TRUE;TRUE
45468092000177;TRUE;TRUE
45472363000168;TRUE;TRUE
45516034000171;TRUE;TRUE
45519075000111;TRUE;TRUE
45527434000182;TRUE;TRUE
45529124000105;TRUE;FALSE
45538052000154;TRUE;TRUE
45553778000166;TRUE;TRUE
45583901000191;TRUE;TRUE
45604822000110;TRUE;TRUE
45612665000194;TRUE;TRUE
45690668000146;;
45700915000148;TRUE;FALSE
45764952000110;TRUE;TRUE
45821481000134;TRUE;TRUE
45829031000198;TRUE;FALSE
45856504000146;TRUE;TRUE
45885086000115;TRUE;TRUE
45891798000147;TRUE;TRUE
45933095000134;TRUE;TRUE
45976480000169;TRUE;TRUE
45988986000198;TRUE;FALSE
45992724001179;FALSE;FALSE
46012691000144;TRUE;TRUE
46017529000119;TRUE;FALSE
46027063000132;TRUE;TRUE
46027594000125;TRUE;TRUE
46043383000186;TRUE;TRUE
46067912000181;TRUE;TRUE
46075940000140;TRUE;TRUE
46085214000109;TRUE;TRUE
46196058000153;TRUE;TRUE
46280295000106;TRUE;TRUE
46313543000160;TRUE;TRUE
46315896000107;TRUE;TRUE
46362940000121;TRUE;TRUE
46384941000177;TRUE;FALSE
46390275000180;TRUE;TRUE
46414675000188;TRUE;TRUE
46451095000160;TRUE;TRUE
46451885000146;TRUE;FALSE
46462658000116;TRUE;TRUE
46484784000171;TRUE;TRUE
46551465000131;TRUE;TRUE
46579584000100;TRUE;TRUE
46623337000156;TRUE;TRUE
46689450000134;TRUE;TRUE
46695424000119;;
46710847000160;TRUE;TRUE
46712946000181;TRUE;TRUE
46731817000130;TRUE;TRUE
46746766000110;TRUE;TRUE
46790258000130;TRUE;FALSE
46796269000127;TRUE;TRUE
46799203000190;TRUE;TRUE
46803398000103;TRUE;TRUE
46803743000109;;
46814791000194;TRUE;TRUE
46832025000152;TRUE;TRUE
46842877000120;TRUE;TRUE
46863876000162;TRUE;TRUE
46909876000156;TRUE;TRUE
46939627000103;TRUE;FALSE
46970085000131;TRUE;FALSE
47015529000142;TRUE;TRUE
47020099000157;TRUE;TRUE
47075778000123;TRUE;FALSE
47146904000193;TRUE;TRUE
47168860000100;TRUE;TRUE
47201170000106;TRUE;FALSE
47211160000143;TRUE;TRUE
47251861000106;TRUE;TRUE
47264394000159;TRUE;TRUE
47271057000199;TRUE;TRUE
47319346000110;TRUE;TRUE
47319675000161;TRUE;TRUE
47342634000196;TRUE;TRUE
47365188000135;TRUE;TRUE
47421668000176;TRUE;TRUE
47425477000182;TRUE;TRUE
47433498000140;TRUE;TRUE
47468737000105;TRUE;TRUE
47511047000183;TRUE;FALSE
47518516000196;TRUE;TRUE
47527217000118;TRUE;TRUE
47548349000126;;
47565511000114;TRUE;TRUE
47600827000108;;
47605172000152;;
47605963000182;TRUE;TRUE
47611616000162;TRUE;FALSE
47642851000100;TRUE;TRUE
47650914000161;TRUE;TRUE
47665958000165;TRUE;TRUE
47679768000105;TRUE;FALSE
47703058000165;TRUE;TRUE
47703345000175;TRUE;TRUE
47715853000173;TRUE;TRUE
47741596000144;TRUE;TRUE
47873814000102;;
47886504000114;TRUE;TRUE
47898955000171;TRUE;TRUE
47928963000113;;
47935504000167;;
47945671000199;;
48000581000198;;
48028891000110;;
48033059000102;;
48069315000111;;
48074183000116;;
48076751000118;;
48086352000138;;
48098769000110;;
48124212000107;;
48167806000103;;
48185674000134;;
48196199000100;;
48212225000138;;
48223211000110;;
48248971000181;;
48263815000190;;
48266797000108;;
48341213000103;;
48356478000185;;
48366634000199;;
49263189000102;FALSE;FALSE
50746577000115;FALSE;FALSE
50926955000142;FALSE;FALSE
52180593000119;TRUE;FALSE
53113791000122;FALSE;FALSE
53585527000949;;
54140165000198;FALSE;FALSE
55040042000148;FALSE;FALSE
55278311000109;TRUE;FALSE
55970909000164;TRUE;FALSE
56720428000163;FALSE;FALSE
57593832000186;FALSE;FALSE
57710907000161;FALSE;FALSE
58340183000174;FALSE;FALSE
58728858000157;FALSE;FALSE
59273367032325;;
59704510001245;FALSE;FALSE
60102621000108;FALSE;FALSE
61088894000108;FALSE;FALSE
61669966000372;FALSE;FALSE
62144175000120;FALSE;FALSE
62377981000148;FALSE;FALSE
63498331000113;TRUE;FALSE
65665093000119;FALSE;FALSE
67043125001303;;
67960229000653;FALSE;FALSE
73167892000193;TRUE;FALSE
73853970000103;TRUE;FALSE
74019910000152;FALSE;FALSE
74237298000275;;
74564592000100;TRUE;FALSE
75446948000174;FALSE;FALSE
75584110009446;FALSE;FALSE
76707512000154;FALSE;FALSE
77960573000191;FALSE;FALSE
78445673000223;FALSE;FALSE
78586674002231;FALSE;FALSE
79048450000104;FALSE;FALSE
79732970000131;TRUE;FALSE
79801205000126;FALSE;FALSE
81414997000128;TRUE;TRUE
82027459000143;FALSE;FALSE
87557948000120;FALSE;FALSE
88212113082904;;
88661681000422;FALSE;FALSE
89637490000145;FALSE;FALSE
89850341000160;FALSE;FALSE
91024158000157;TRUE;FALSE
92076462000100;TRUE;FALSE
92754738000162;FALSE;FALSE
93355469000124;TRUE;FALSE
94069770000215;;
94813102000170;FALSE;FALSE
95817532000122;FALSE;FALSE
96571765000150;FALSE;FALSE
97191902000194;FALSE;FALSE
97542647000187;FALSE;FALSE
191;FALSE;FALSE
328405;FALSE;FALSE
59319000192;FALSE;FALSE
218928000147;TRUE;FALSE
242184000104;FALSE;FALSE
556667000256;FALSE;FALSE
696185000110;TRUE;FALSE
934861000147;TRUE;FALSE
980086000247;FALSE;FALSE
1104937000170;FALSE;FALSE
1282244000177;FALSE;FALSE
1301391000228;FALSE;FALSE
1383961000195;TRUE;FALSE
1545826000107;FALSE;FALSE
1555122000107;FALSE;FALSE
1609290000138;FALSE;FALSE
1787306000100;TRUE;FALSE
1838723000127;FALSE;FALSE
1924669000132;FALSE;FALSE
1971614000183;FALSE;FALSE
1988222000127;TRUE;FALSE
2016256000112;TRUE;FALSE
2101989000236;;
2128461000170;FALSE;FALSE
2404504000100;FALSE;FALSE
2555465000134;FALSE;FALSE
2585924012309;FALSE;FALSE
2744156000102;TRUE;FALSE
2832547000189;TRUE;TRUE
2852677000183;FALSE;FALSE
2962641000152;FALSE;FALSE
3185564000134;FALSE;FALSE
3243876000157;TRUE;FALSE
3261442000180;TRUE;FALSE
3285176000125;FALSE;FALSE
3293963000119;FALSE;FALSE
3378521000175;FALSE;FALSE
3441939000180;FALSE;FALSE
3462027000194;TRUE;FALSE
3485324000406;FALSE;FALSE
3496362000103;FALSE;FALSE
3613342000175;TRUE;FALSE
3624974000487;;
3643856005566;FALSE;FALSE
3655822000107;FALSE;FALSE
3758318000124;FALSE;FALSE
3853896000140;FALSE;FALSE
3862585000147;FALSE;FALSE
3921801000188;FALSE;FALSE
3932942000104;FALSE;FALSE
3991307000190;FALSE;FALSE
3992917000108;FALSE;FALSE
4352523000158;TRUE;FALSE
4448482000106;TRUE;FALSE
4496959000110;FALSE;FALSE
4558953000201;FALSE;FALSE
4563989000100;FALSE;FALSE
4565935000176;FALSE;FALSE
4576569000231;FALSE;FALSE
4605426000120;TRUE;FALSE
4612535000174;FALSE;FALSE
4706732000152;FALSE;FALSE
4798608000164;TRUE;FALSE
4806456000102;FALSE;FALSE
4839833000100;TRUE;FALSE
4844451000166;TRUE;FALSE
4878110000101;TRUE;FALSE
5055075000193;FALSE;FALSE
